datetime,station,hour,PM2.5,PM10,NO2,O3,TEMP,DEWP,WSPM,time_slot
2013-09-06 13:00:00,Aotizhongxin,13,49.0,59.0,56.0,63.0,25.4,17.1,2.3,afternoon
2013-09-06 13:00:00,Changping,13,55.0,46.0,12.0,127.0,25.7,15.7,1.6,afternoon
2013-09-06 14:00:00,Aotizhongxin,14,67.0,59.0,57.0,79.0,25.4,16.5,3.0,afternoon
2013-09-06 14:00:00,Changping,14,42.0,47.0,12.0,149.0,26.4,15.7,2.1,afternoon
2013-09-06 15:00:00,Aotizhongxin,15,67.0,62.0,57.0,96.0,25.6,16.4,3.4,afternoon
2013-09-06 15:00:00,Changping,15,47.0,63.0,19.0,150.0,26.1,15.5,4.0,afternoon
2013-09-06 16:00:00,Aotizhongxin,16,63.0,71.0,52.0,130.0,24.9,16.6,2.4,afternoon
2013-09-06 16:00:00,Changping,16,56.0,63.0,20.0,157.0,25.4,16.3,4.3,afternoon
2013-09-06 17:00:00,Aotizhongxin,17,66.0,73.0,44.0,141.0,23.7,17.0,1.6,afternoon
2013-09-06 17:00:00,Changping,17,60.0,66.0,19.0,165.0,24.5,16.5,2.1,afternoon
2013-09-06 18:00:00,Aotizhongxin,18,75.0,93.0,45.0,132.0,22.7,17.2,1.2,evening
2013-09-06 18:00:00,Changping,18,74.0,89.0,22.0,166.0,23.5,16.8,2.6,evening
2013-09-06 19:00:00,Aotizhongxin,19,93.0,120.0,56.0,110.0,21.6,17.6,1.1,evening
2013-09-06 19:00:00,Changping,19,82.0,95.0,26.0,151.0,23.0,17.0,1.0,evening
2013-09-06 20:00:00,Aotizhongxin,20,109.0,126.0,62.0,92.0,19.7,17.8,0.1,evening
2013-09-06 20:00:00,Changping,20,86.0,104.0,33.0,120.0,20.7,17.1,0.6,evening
2013-09-06 21:00:00,Aotizhongxin,21,119.0,120.0,68.0,69.0,19.7,18.4,1.3,evening
2013-09-06 21:00:00,Changping,21,95.0,108.0,41.0,84.0,20.3,17.1,0.7,evening
2013-09-06 22:00:00,Aotizhongxin,22,105.0,110.0,72.0,48.0,19.9,18.7,0.0,evening
2013-09-06 22:00:00,Changping,22,83.0,89.0,31.0,67.0,19.5,17.1,0.4,evening
2013-09-06 23:00:00,Aotizhongxin,23,98.0,111.0,78.0,30.0,19.4,18.6,0.2,evening
2013-09-06 23:00:00,Changping,23,103.0,106.0,29.0,65.0,19.7,17.3,0.9,evening
2013-09-07 00:00:00,Aotizhongxin,0,101.0,117.0,88.0,14.0,18.7,17.9,0.7,night
2013-09-07 00:00:00,Changping,0,103.0,109.0,26.0,61.0,19.8,17.4,0.7,night
2013-09-07 01:00:00,Aotizhongxin,1,106.0,111.0,89.0,8.0,18.5,17.7,0.8,night
2013-09-07 01:00:00,Changping,1,115.0,109.0,46.0,36.0,19.7,17.5,0.7,night
2013-09-07 02:00:00,Aotizhongxin,2,102.0,120.0,101.0,1.0,18.8,17.8,1.0,night
2013-09-07 02:00:00,Changping,2,92.0,94.0,66.0,1.0,19.3,17.1,0.4,night
2013-09-07 03:00:00,Aotizhongxin,3,129.0,133.0,89.0,1.0,18.3,17.7,0.6,night
2013-09-07 03:00:00,Changping,3,83.0,93.0,55.0,2.0,18.6,17.3,0.8,night
2013-09-07 04:00:00,Aotizhongxin,4,106.0,122.0,88.0,1.0,17.8,17.3,0.8,night
2013-09-07 04:00:00,Changping,4,100.0,93.0,51.0,4.0,18.0,17.2,0.2,night
2013-09-07 05:00:00,Aotizhongxin,5,96.0,107.0,81.0,1.0,18.2,17.7,0.7,night
2013-09-07 05:00:00,Changping,5,111.0,88.0,40.0,4.0,17.7,16.4,0.5,night
2013-09-07 06:00:00,Aotizhongxin,6,95.0,104.0,77.0,1.0,18.6,18.1,1.1,morning
2013-09-07 06:00:00,Changping,6,90.0,75.0,39.0,10.0,17.9,15.3,0.7,morning
2013-09-07 07:00:00,Aotizhongxin,7,96.0,104.0,64.0,4.0,19.5,17.6,1.2,morning
2013-09-07 07:00:00,Changping,7,78.0,38.0,24.0,28.0,20.5,15.3,1.2,morning
2013-09-07 08:00:00,Aotizhongxin,8,94.0,107.0,65.0,1.0,22.2,16.7,2.1,morning
2013-09-07 08:00:00,Changping,8,54.0,19.0,20.0,38.0,23.1,15.7,0.8,morning
2013-09-07 09:00:00,Aotizhongxin,9,94.0,107.0,70.0,7.0,23.9,16.9,1.4,morning
2013-09-07 09:00:00,Changping,9,38.0,53.0,21.0,53.0,24.5,15.1,0.9,morning
2013-09-07 10:00:00,Aotizhongxin,10,103.0,107.0,50.0,62.0,25.6,15.9,1.7,morning
2013-09-07 10:00:00,Changping,10,45.0,48.0,34.0,52.0,26.2,12.3,2.7,morning
2013-09-07 11:00:00,Aotizhongxin,11,91.0,75.0,42.0,81.0,26.6,15.6,1.1,morning
2013-09-07 11:00:00,Changping,11,39.0,48.0,10.0,84.0,26.7,14.5,1.2,morning
2013-09-07 12:00:00,Aotizhongxin,12,62.0,19.0,29.0,109.0,27.3,15.3,1.8,afternoon
2013-09-07 12:00:00,Changping,12,32.0,50.0,6.0,105.0,27.0,14.7,1.5,afternoon
2013-09-07 13:00:00,Aotizhongxin,13,40.0,40.0,20.0,127.0,28.2,14.1,1.3,afternoon
2013-09-07 13:00:00,Changping,13,40.0,46.0,4.0,133.0,27.5,14.8,1.3,afternoon
2013-09-07 14:00:00,Aotizhongxin,14,30.0,9.0,18.0,129.0,28.7,14.1,1.1,afternoon
2013-09-07 14:00:00,Changping,14,42.0,58.0,7.0,154.0,27.9,13.8,1.7,afternoon
2013-09-07 15:00:00,Aotizhongxin,15,8.0,12.0,18.0,128.0,29.1,14.1,1.1,afternoon
2013-09-07 15:00:00,Changping,15,34.0,58.0,7.0,156.0,28.1,14.0,1.9,afternoon
2013-09-07 16:00:00,Aotizhongxin,16,20.0,48.0,19.0,126.0,28.4,14.2,0.9,afternoon
2013-09-07 16:00:00,Changping,16,29.0,32.0,7.0,152.0,27.7,14.0,2.9,afternoon
2013-09-07 17:00:00,Aotizhongxin,17,23.0,37.0,30.0,124.0,25.3,16.4,0.7,afternoon
2013-09-07 17:00:00,Changping,17,17.0,27.0,8.0,148.0,26.6,13.0,2.0,afternoon
2013-09-07 18:00:00,Aotizhongxin,18,22.0,30.0,35.0,121.0,23.7,15.5,1.4,evening
2013-09-07 18:00:00,Changping,18,27.0,32.0,14.0,133.0,25.3,14.4,0.4,evening
2013-09-07 19:00:00,Aotizhongxin,19,27.0,47.0,61.0,83.0,21.1,17.1,0.8,evening
2013-09-07 19:00:00,Changping,19,25.0,49.0,32.0,100.0,22.8,15.1,0.7,evening
2013-09-07 20:00:00,Aotizhongxin,20,43.0,111.0,78.0,80.0,20.1,16.9,0.1,evening
2013-09-07 20:00:00,Changping,20,31.0,80.0,42.0,66.0,21.4,15.5,0.4,evening
2013-09-07 21:00:00,Aotizhongxin,21,70.0,138.0,91.0,61.0,19.5,17.3,0.2,evening
2013-09-07 21:00:00,Changping,21,31.0,50.0,22.0,70.0,20.4,15.0,0.9,evening
2013-09-07 22:00:00,Aotizhongxin,22,85.0,159.0,130.0,19.0,19.3,18.0,0.0,evening
2013-09-07 22:00:00,Changping,22,31.0,39.0,14.0,74.0,20.5,14.6,0.5,evening
2013-09-07 23:00:00,Aotizhongxin,23,90.0,139.0,120.0,15.0,19.2,17.0,1.4,evening
2013-09-07 23:00:00,Changping,23,24.0,31.0,11.0,70.0,19.2,14.9,1.1,evening
2013-09-08 00:00:00,Aotizhongxin,0,89.0,126.0,124.0,1.0,19.4,16.2,1.2,night
2013-09-08 00:00:00,Changping,0,24.0,25.0,7.0,80.0,18.6,14.9,0.9,night
2013-09-08 01:00:00,Aotizhongxin,1,90.0,149.0,129.0,1.0,19.2,16.2,1.0,night
2013-09-08 01:00:00,Changping,1,30.0,32.0,12.0,79.0,18.3,15.0,0.7,night
2013-09-08 02:00:00,Aotizhongxin,2,100.0,203.0,95.0,1.0,18.9,16.5,1.1,night
2013-09-08 02:00:00,Changping,2,34.0,36.0,12.0,79.0,17.9,15.2,0.5,night
2013-09-08 03:00:00,Aotizhongxin,3,90.0,156.0,79.0,1.0,18.9,16.1,0.9,night
2013-09-08 03:00:00,Changping,3,35.0,45.0,16.0,70.0,18.2,15.3,0.8,night
2013-09-08 04:00:00,Aotizhongxin,4,47.0,48.0,79.0,1.0,18.6,15.7,0.5,night
2013-09-08 04:00:00,Changping,4,43.0,47.0,18.0,64.0,18.4,15.5,0.2,night
2013-09-08 05:00:00,Aotizhongxin,5,29.0,40.0,51.0,8.0,18.5,15.4,0.8,night
2013-09-08 05:00:00,Changping,5,36.0,48.0,8.0,76.0,18.7,15.8,0.7,night
2013-09-08 06:00:00,Aotizhongxin,6,28.0,37.0,52.0,12.0,19.1,16.3,0.9,morning
2013-09-08 06:00:00,Changping,6,46.0,55.0,6.0,77.0,19.2,15.9,0.5,morning
2013-09-08 07:00:00,Aotizhongxin,7,28.0,45.0,46.0,14.0,19.9,15.7,1.7,morning
2013-09-08 07:00:00,Changping,7,47.0,68.0,15.0,49.0,19.6,16.6,0.7,morning
2013-09-08 08:00:00,Aotizhongxin,8,35.0,72.0,53.0,6.0,20.6,15.8,1.4,morning
2013-09-08 08:00:00,Changping,8,63.0,83.0,44.0,19.0,20.8,16.6,0.4,morning
2013-09-08 09:00:00,Aotizhongxin,9,39.0,75.0,52.0,14.0,21.8,16.7,1.2,morning
2013-09-08 09:00:00,Changping,9,71.0,116.0,70.0,8.0,22.4,16.7,0.4,morning
2013-09-08 10:00:00,Aotizhongxin,10,55.0,109.0,54.0,22.0,22.6,17.3,1.3,morning
2013-09-08 10:00:00,Changping,10,81.0,140.0,76.0,10.0,23.0,16.8,0.9,morning
2013-09-08 11:00:00,Aotizhongxin,11,86.0,141.0,62.0,37.0,23.7,17.4,1.4,morning
2013-09-08 11:00:00,Changping,11,91.0,123.0,81.0,25.0,23.6,17.3,0.4,morning
2013-09-08 12:00:00,Aotizhongxin,12,86.0,148.0,68.0,38.0,24.1,17.3,1.1,afternoon
2013-09-08 12:00:00,Changping,12,82.0,100.0,50.0,71.0,24.1,16.6,1.0,afternoon
2013-09-08 13:00:00,Aotizhongxin,13,105.0,159.0,63.0,60.0,24.7,17.9,0.5,afternoon
2013-09-08 13:00:00,Changping,13,85.0,100.0,25.0,108.0,24.7,16.7,1.2,afternoon
2013-09-08 14:00:00,Aotizhongxin,14,121.0,151.0,51.0,87.0,24.7,18.4,0.9,afternoon
2013-09-08 14:00:00,Changping,14,83.0,91.0,12.0,134.0,24.9,16.9,0.9,afternoon
2013-09-08 15:00:00,Aotizhongxin,15,116.0,138.0,55.0,97.0,24.7,18.6,1.3,afternoon
2013-09-08 15:00:00,Changping,15,96.0,101.0,8.0,157.0,24.6,17.6,1.2,afternoon
2013-09-08 16:00:00,Aotizhongxin,16,117.0,134.0,56.0,105.0,24.3,18.9,1.2,afternoon
2013-09-08 16:00:00,Changping,16,114.0,129.0,9.0,150.0,24.3,17.8,0.7,afternoon
2013-09-08 17:00:00,Aotizhongxin,17,128.0,163.0,59.0,101.0,22.1,19.6,1.9,afternoon
2013-09-08 17:00:00,Changping,17,118.0,133.0,18.0,136.0,23.9,17.9,1.2,afternoon
2013-09-08 18:00:00,Aotizhongxin,18,148.0,204.0,63.0,84.0,21.1,20.3,0.1,evening
2013-09-08 18:00:00,Changping,18,121.0,145.0,15.0,121.0,23.1,18.6,0.9,evening
2013-09-08 19:00:00,Aotizhongxin,19,165.0,194.0,59.0,71.0,20.9,20.2,1.0,evening
2013-09-08 19:00:00,Changping,19,106.0,114.0,20.0,108.0,22.8,19.0,0.7,evening
2013-09-08 20:00:00,Aotizhongxin,20,112.0,194.0,65.0,65.0,20.5,20.0,0.7,evening
2013-09-08 20:00:00,Changping,20,127.0,145.0,17.0,92.0,21.5,15.3,4.9,evening
2013-09-08 21:00:00,Aotizhongxin,21,98.0,85.0,42.0,73.0,19.4,17.9,1.6,evening
2013-09-08 21:00:00,Changping,21,93.0,145.0,24.0,88.0,18.4,17.2,2.3,evening
2013-09-08 22:00:00,Aotizhongxin,22,103.0,25.0,76.0,38.0,18.5,17.5,1.0,evening
2013-09-08 22:00:00,Changping,22,31.0,52.0,8.0,105.0,18.7,17.2,1.1,evening
2013-09-08 23:00:00,Aotizhongxin,23,38.0,38.0,34.0,87.0,18.5,17.7,0.4,evening
2013-09-08 23:00:00,Changping,23,37.0,52.0,15.0,85.0,19.2,16.1,1.0,evening
2013-09-09 00:00:00,Aotizhongxin,0,21.0,32.0,41.0,65.0,18.2,17.7,0.5,night
2013-09-09 00:00:00,Changping,0,26.0,31.0,39.0,36.0,18.3,16.8,1.2,night
2013-09-09 01:00:00,Aotizhongxin,1,25.0,36.0,48.0,46.0,18.8,18.0,1.0,night
2013-09-09 01:00:00,Changping,1,32.0,31.0,17.0,54.0,18.9,15.9,0.8,night
2013-09-09 02:00:00,Aotizhongxin,2,30.0,40.0,62.0,28.0,18.7,17.9,1.3,night
2013-09-09 02:00:00,Changping,2,29.0,10.0,6.0,57.0,18.5,16.8,0.5,night
2013-09-09 03:00:00,Aotizhongxin,3,50.0,52.0,81.0,12.0,18.5,17.7,0.2,night
2013-09-09 04:00:00,Aotizhongxin,4,54.0,52.0,49.0,46.0,18.7,17.9,0.7,night
2013-09-09 04:00:00,Changping,4,18.0,28.0,37.0,17.0,18.5,17.0,0.9,night
2013-09-09 05:00:00,Aotizhongxin,5,40.0,44.0,59.0,21.0,19.1,17.4,1.9,night
2013-09-09 05:00:00,Changping,5,30.0,28.0,19.0,24.0,18.6,17.1,0.7,night
2013-09-09 06:00:00,Aotizhongxin,6,65.0,69.0,63.0,22.0,18.8,18.1,1.3,morning
2013-09-09 06:00:00,Changping,6,22.0,34.0,26.0,21.0,18.6,17.1,0.8,morning
2013-09-09 07:00:00,Aotizhongxin,7,63.0,65.0,52.0,27.0,19.1,18.4,0.6,morning
2013-09-09 07:00:00,Changping,7,39.0,51.0,43.0,11.0,18.9,17.0,0.7,morning
2013-09-09 08:00:00,Aotizhongxin,8,84.0,84.0,62.0,12.0,19.3,18.5,0.7,morning
2013-09-09 08:00:00,Changping,8,45.0,51.0,26.0,25.0,20.7,17.3,0.7,morning
2013-09-09 09:00:00,Aotizhongxin,9,90.0,109.0,79.0,1.0,20.9,18.8,0.6,morning
2013-09-09 09:00:00,Changping,9,36.0,46.0,26.0,30.0,20.9,17.5,1.7,morning
2013-09-09 10:00:00,Aotizhongxin,10,116.0,130.0,78.0,1.0,23.3,18.4,0.0,morning
2013-09-09 10:00:00,Changping,10,63.0,79.0,38.0,25.0,21.7,18.1,2.2,morning
2013-09-09 11:00:00,Aotizhongxin,11,133.0,130.0,69.0,26.0,24.2,17.4,1.4,morning
2013-09-09 11:00:00,Changping,11,63.0,80.0,23.0,48.0,22.6,18.6,2.0,morning
2013-09-09 12:00:00,Aotizhongxin,12,109.0,88.0,55.0,73.0,25.0,16.7,1.8,afternoon
2013-09-09 12:00:00,Changping,12,92.0,98.0,34.0,56.0,23.8,18.2,0.8,afternoon
2013-09-09 13:00:00,Aotizhongxin,13,89.0,54.0,41.0,105.0,25.7,16.3,1.6,afternoon
2013-09-09 13:00:00,Changping,13,141.0,98.0,37.0,83.0,24.5,18.7,0.9,afternoon
2013-09-09 14:00:00,Aotizhongxin,14,62.0,64.0,30.0,126.0,25.5,16.6,2.9,afternoon
2013-09-09 14:00:00,Changping,14,153.0,119.0,38.0,95.0,24.7,17.7,2.1,afternoon
2013-09-09 15:00:00,Aotizhongxin,15,67.0,70.0,29.0,130.0,25.5,17.2,1.3,afternoon
2013-09-09 15:00:00,Changping,15,142.0,100.0,31.0,123.0,25.3,16.7,2.2,afternoon
2013-09-09 16:00:00,Aotizhongxin,16,68.0,79.0,34.0,117.0,24.6,16.3,2.6,afternoon
2013-09-09 16:00:00,Changping,16,102.0,53.0,17.0,149.0,24.9,16.9,1.1,afternoon
2013-09-09 17:00:00,Aotizhongxin,17,73.0,78.0,35.0,116.0,23.4,16.7,2.6,afternoon
2013-09-09 17:00:00,Changping,17,70.0,72.0,18.0,145.0,24.0,17.0,1.4,afternoon
2013-09-09 18:00:00,Aotizhongxin,18,81.0,99.0,45.0,108.0,22.4,16.9,2.1,evening
2013-09-09 18:00:00,Changping,18,76.0,86.0,28.0,121.0,23.3,17.3,1.6,evening
2013-09-09 19:00:00,Aotizhongxin,19,82.0,107.0,52.0,92.0,21.9,17.1,1.1,evening
2013-09-09 19:00:00,Changping,19,81.0,104.0,36.0,98.0,22.5,17.4,0.8,evening
2013-09-09 20:00:00,Aotizhongxin,20,94.0,128.0,58.0,76.0,22.0,17.4,2.1,evening
2013-09-09 20:00:00,Changping,20,89.0,113.0,39.0,76.0,22.1,17.7,0.9,evening
2013-09-09 21:00:00,Aotizhongxin,21,97.0,122.0,58.0,60.0,21.4,17.4,2.8,evening
2013-09-09 21:00:00,Changping,21,97.0,114.0,35.0,61.0,21.3,17.9,0.0,evening
2013-09-09 22:00:00,Aotizhongxin,22,104.0,107.0,61.0,52.0,21.1,17.3,1.5,evening
2013-09-09 22:00:00,Changping,22,90.0,104.0,31.0,60.0,20.9,17.9,0.2,evening
2013-09-09 23:00:00,Aotizhongxin,23,94.0,100.0,52.0,58.0,20.9,17.5,0.8,evening
2013-09-09 23:00:00,Changping,23,97.0,109.0,30.0,47.0,20.5,17.9,0.0,evening
2013-09-10 00:00:00,Aotizhongxin,0,93.0,99.0,53.0,54.0,20.0,18.0,0.1,night
2013-09-10 00:00:00,Changping,0,102.0,103.0,29.0,40.0,20.2,17.8,0.0,night
2013-09-10 01:00:00,Aotizhongxin,1,97.0,102.0,51.0,44.0,19.3,18.0,0.2,night
2013-09-10 01:00:00,Changping,1,99.0,103.0,15.0,45.0,19.9,17.9,0.6,night
2013-09-10 02:00:00,Aotizhongxin,2,100.0,112.0,55.0,32.0,18.6,17.6,0.8,night
2013-09-10 02:00:00,Changping,2,94.0,79.0,10.0,45.0,19.3,18.0,0.1,night
2013-09-10 03:00:00,Aotizhongxin,3,90.0,100.0,54.0,27.0,18.1,17.5,0.0,night
2013-09-10 04:00:00,Aotizhongxin,4,93.0,104.0,62.0,12.0,18.1,17.6,0.6,night
2013-09-10 04:00:00,Changping,4,99.0,91.0,38.0,1.0,18.3,17.3,0.9,night
2013-09-10 05:00:00,Aotizhongxin,5,111.0,118.0,80.0,1.0,18.0,17.7,0.8,night
2013-09-10 05:00:00,Changping,5,81.0,83.0,47.0,1.0,18.5,16.3,0.7,night
2013-09-10 06:00:00,Aotizhongxin,6,119.0,152.0,84.0,1.0,18.5,18.2,1.4,morning
2013-09-10 06:00:00,Changping,6,79.0,83.0,42.0,1.0,19.8,15.9,0.9,morning
2013-09-10 07:00:00,Aotizhongxin,7,131.0,154.0,77.0,1.0,21.0,16.8,1.6,morning
2013-09-10 07:00:00,Changping,7,65.0,57.0,39.0,3.0,20.9,16.5,1.3,morning
2013-09-10 08:00:00,Aotizhongxin,8,132.0,146.0,76.0,1.0,23.9,15.9,2.9,morning
2013-09-10 08:00:00,Changping,8,39.0,5.0,37.0,9.0,24.5,13.7,2.4,morning
2013-09-10 09:00:00,Aotizhongxin,9,98.0,146.0,71.0,8.0,26.2,11.5,3.3,morning
2013-09-10 09:00:00,Changping,9,33.0,33.0,24.0,22.0,25.6,10.6,2.6,morning
2013-09-10 10:00:00,Aotizhongxin,10,24.0,24.0,36.0,38.0,26.9,11.0,2.7,morning
2013-09-10 10:00:00,Changping,10,25.0,25.0,14.0,45.0,26.6,11.1,2.8,morning
2013-09-10 11:00:00,Aotizhongxin,11,7.0,7.0,19.0,51.0,27.6,11.2,2.0,morning
2013-09-10 11:00:00,Changping,11,10.0,20.0,14.0,47.0,27.2,9.5,1.1,morning
2013-09-10 12:00:00,Aotizhongxin,12,10.0,13.0,16.0,60.0,28.7,9.4,1.7,afternoon
2013-09-10 12:00:00,Changping,12,5.0,8.0,15.0,48.0,28.7,6.1,3.6,afternoon
2013-09-10 13:00:00,Aotizhongxin,13,9.0,12.0,17.0,64.0,29.7,9.2,2.4,afternoon
2013-09-10 13:00:00,Changping,13,18.0,8.0,16.0,61.0,29.0,6.4,3.0,afternoon
2013-09-10 14:00:00,Aotizhongxin,14,3.0,6.0,19.0,68.0,29.7,4.3,3.4,afternoon
2013-09-10 14:00:00,Changping,14,3.0,6.0,28.0,64.0,29.4,6.1,3.3,afternoon
2013-09-10 15:00:00,Aotizhongxin,15,12.0,6.0,19.0,81.0,29.6,5.6,2.2,afternoon
2013-09-10 15:00:00,Changping,15,8.0,8.0,23.0,69.0,29.4,6.1,2.5,afternoon
2013-09-10 16:00:00,Changping,16,3.0,22.0,23.0,69.0,29.1,5.2,2.5,afternoon
2013-09-10 17:00:00,Changping,17,6.0,11.0,31.0,62.0,27.7,6.4,1.6,afternoon
2013-09-10 18:00:00,Changping,18,15.0,30.0,38.0,54.0,22.8,10.2,1.4,evening
2013-09-10 19:00:00,Changping,19,13.0,51.0,63.0,25.0,20.2,11.1,1.2,evening
2013-09-10 20:00:00,Changping,20,17.0,68.0,56.0,16.0,19.4,9.8,0.6,evening
2013-09-10 21:00:00,Aotizhongxin,21,32.0,104.0,103.0,1.0,16.7,12.8,0.4,evening
2013-09-10 21:00:00,Changping,21,23.0,43.0,51.0,10.0,18.4,10.0,0.9,evening
2013-09-10 22:00:00,Aotizhongxin,22,29.0,103.0,94.0,1.0,16.2,13.7,0.0,evening
2013-09-10 22:00:00,Changping,22,14.0,43.0,32.0,24.0,17.0,9.4,0.5,evening
2013-09-10 23:00:00,Aotizhongxin,23,29.0,103.0,93.0,1.0,16.3,11.4,0.8,evening
2013-09-10 23:00:00,Changping,23,14.0,18.0,32.0,24.0,17.2,8.6,0.6,evening
2013-09-11 00:00:00,Aotizhongxin,0,33.0,71.0,81.0,1.0,16.0,11.8,0.9,night
2013-09-11 00:00:00,Changping,0,7.0,9.0,31.0,20.0,16.6,9.0,0.9,night
2013-09-11 01:00:00,Aotizhongxin,1,50.0,172.0,79.0,1.0,15.8,12.2,1.0,night
2013-09-11 01:00:00,Changping,1,7.0,14.0,27.0,25.0,15.2,9.8,0.9,night
2013-09-11 02:00:00,Aotizhongxin,2,38.0,103.0,63.0,1.0,15.3,12.4,0.9,night
2013-09-11 02:00:00,Changping,2,6.0,18.0,27.0,20.0,15.6,9.3,0.0,night
2013-09-11 03:00:00,Aotizhongxin,3,23.0,40.0,51.0,1.0,14.3,11.6,0.0,night
2013-09-11 03:00:00,Changping,3,6.0,9.0,25.0,19.0,14.3,9.9,0.0,night
2013-09-11 04:00:00,Aotizhongxin,4,17.0,29.0,51.0,1.0,13.6,11.8,0.8,night
2013-09-11 04:00:00,Changping,4,4.0,8.0,24.0,21.0,14.3,9.7,0.8,night
2013-09-11 05:00:00,Aotizhongxin,5,16.0,44.0,55.0,1.0,14.2,11.4,1.4,night
2013-09-11 05:00:00,Changping,5,10.0,17.0,24.0,18.0,14.5,9.3,0.1,night
2013-09-11 06:00:00,Aotizhongxin,6,18.0,59.0,61.0,1.0,15.0,11.6,1.0,morning
2013-09-11 06:00:00,Changping,6,7.0,15.0,23.0,20.0,15.7,9.8,1.1,morning
2013-09-11 07:00:00,Aotizhongxin,7,18.0,53.0,57.0,1.0,18.4,12.6,0.7,morning
2013-09-11 07:00:00,Changping,7,10.0,25.0,32.0,12.0,18.7,10.3,1.0,morning
2013-09-11 08:00:00,Aotizhongxin,8,27.0,56.0,59.0,1.0,21.2,12.3,1.5,morning
2013-09-11 08:00:00,Changping,8,11.0,47.0,32.0,12.0,21.5,10.6,0.0,morning
2013-09-11 09:00:00,Aotizhongxin,9,29.0,89.0,64.0,1.0,23.0,13.2,1.8,morning
2013-09-11 09:00:00,Changping,9,18.0,48.0,37.0,10.0,23.2,15.0,1.0,morning
2013-09-11 10:00:00,Aotizhongxin,10,77.0,180.0,84.0,11.0,24.4,14.5,0.9,morning
2013-09-11 10:00:00,Changping,10,69.0,170.0,32.0,55.0,24.4,15.9,2.1,morning
2013-09-11 11:00:00,Aotizhongxin,11,96.0,162.0,92.0,33.0,26.4,14.8,1.1,morning
2013-09-11 11:00:00,Changping,11,126.0,180.0,29.0,98.0,25.5,14.6,2.4,morning
2013-09-11 12:00:00,Aotizhongxin,12,97.0,159.0,98.0,57.0,27.8,15.5,3.4,afternoon
2013-09-11 12:00:00,Changping,12,109.0,116.0,22.0,129.0,26.2,15.3,1.8,afternoon
2013-09-11 13:00:00,Aotizhongxin,13,95.0,131.0,89.0,90.0,28.6,16.8,3.2,afternoon
2013-09-11 13:00:00,Changping,13,77.0,105.0,22.0,150.0,27.4,14.8,0.8,afternoon
2013-09-11 14:00:00,Aotizhongxin,14,63.0,75.0,52.0,133.0,28.8,17.3,2.3,afternoon
2013-09-11 14:00:00,Changping,14,90.0,111.0,29.0,185.0,28.3,15.6,2.0,afternoon
2013-09-11 15:00:00,Aotizhongxin,15,62.0,132.0,40.0,151.0,28.6,16.8,3.7,afternoon
2013-09-11 15:00:00,Changping,15,98.0,139.0,42.0,182.0,28.7,16.3,1.5,afternoon
2013-09-11 16:00:00,Aotizhongxin,16,81.0,150.0,50.0,168.0,27.9,16.5,2.8,afternoon
2013-09-11 16:00:00,Changping,16,94.0,128.0,40.0,190.0,28.3,16.9,3.4,afternoon
2013-09-11 17:00:00,Aotizhongxin,17,72.0,119.0,49.0,163.0,26.7,17.7,2.3,afternoon
2013-09-11 17:00:00,Changping,17,80.0,113.0,25.0,213.0,27.2,17.1,0.6,afternoon
2013-09-11 18:00:00,Aotizhongxin,18,74.0,141.0,51.0,156.0,25.5,17.2,1.6,evening
2013-09-11 18:00:00,Changping,18,85.0,126.0,30.0,194.0,26.2,17.0,1.5,evening
2013-09-11 19:00:00,Aotizhongxin,19,101.0,134.0,53.0,141.0,24.9,16.3,2.0,evening
2013-09-11 19:00:00,Changping,19,90.0,133.0,48.0,151.0,25.2,17.1,1.8,evening
2013-09-11 20:00:00,Aotizhongxin,20,78.0,112.0,65.0,111.0,23.8,16.3,2.0,evening
2013-09-11 20:00:00,Changping,20,105.0,156.0,51.0,126.0,23.8,17.3,0.7,evening
2013-09-11 21:00:00,Aotizhongxin,21,71.0,72.0,62.0,101.0,23.5,16.3,1.3,evening
2013-09-11 21:00:00,Changping,21,101.0,141.0,55.0,86.0,22.5,17.2,0.0,evening
2013-09-11 22:00:00,Aotizhongxin,22,71.0,129.0,55.0,97.0,22.5,17.0,0.9,evening
2013-09-11 22:00:00,Changping,22,104.0,122.0,57.0,66.0,21.1,16.9,0.4,evening
2013-09-11 23:00:00,Aotizhongxin,23,85.0,149.0,63.0,79.0,19.6,17.0,0.8,evening
2013-09-11 23:00:00,Changping,23,98.0,124.0,44.0,69.0,20.8,16.8,0.7,evening
2013-09-12 00:00:00,Aotizhongxin,0,94.0,128.0,66.0,65.0,19.1,17.1,0.9,night
2013-09-12 00:00:00,Changping,0,93.0,98.0,20.0,82.0,19.8,16.6,0.7,night
2013-09-12 01:00:00,Aotizhongxin,1,102.0,152.0,94.0,36.0,18.3,16.8,0.4,night
2013-09-12 01:00:00,Changping,1,83.0,93.0,17.0,79.0,19.0,16.6,0.9,night
2013-09-12 02:00:00,Aotizhongxin,2,109.0,161.0,105.0,23.0,18.0,17.2,0.6,night
2013-09-12 02:00:00,Changping,2,83.0,89.0,26.0,61.0,18.6,16.4,0.5,night
2013-09-12 03:00:00,Aotizhongxin,3,111.0,157.0,114.0,6.0,17.8,17.3,1.0,night
2013-09-12 03:00:00,Changping,3,84.0,90.0,16.0,63.0,17.8,16.3,0.6,night
2013-09-12 04:00:00,Aotizhongxin,4,116.0,164.0,120.0,1.0,17.7,17.2,0.8,night
