datetime,station,hour,PM2.5,PM10,NO2,O3,TEMP,DEWP,WSPM,time_slot,source_index
2013-11-20 08:00:00,Changping,8,60.0,92.0,55.0,8.568,3.4,-6.9,0.5,morning,3519
2013-11-20 09:00:00,Changping,9,116.0,147.0,66.0,8.1396,7.7,-8.8,0.5,morning,3520
2013-11-20 12:00:00,Aotizhongxin,12,31.0,45.0,33.0,22.0626,10.7,-8.1,1.3,afternoon,3524
2013-11-20 17:00:00,Aotizhongxin,17,23.0,48.0,52.0,6.2118,4.8,-5.9,1.0,afternoon,3534
2013-11-21 08:00:00,Changping,8,55.0,80.0,51.0,6.8544,3.3,-5.4,1.2,morning,3553
2013-11-21 11:00:00,Aotizhongxin,11,57.0,76.0,56.0,0.8568,9.5,-7.2,1.0,morning,3556
2013-11-21 12:00:00,Aotizhongxin,12,65.0,81.0,50.0,8.7822,11.4,-7.0,1.0,afternoon,3558
2013-11-21 13:00:00,Aotizhongxin,13,64.0,77.0,48.0,15.8508,12.2,-6.3,1.9,afternoon,3560
2013-11-21 13:00:00,Changping,13,85.0,101.0,58.0,19.278,12.6,-6.9,2.0,afternoon,3561
2013-11-21 15:00:00,Aotizhongxin,15,54.0,68.0,54.0,12.2094,10.8,-6.1,2.3,afternoon,3564
2013-11-21 16:00:00,Changping,16,62.0,76.0,45.0,25.9182,9.7,-6.6,0.8,afternoon,3567
2013-11-21 18:00:00,Changping,18,82.0,118.0,83.0,1.9278,5.6,-6.3,0.9,evening,3569
2013-11-21 20:00:00,Changping,20,85.0,101.0,64.0,4.7124,3.9,-7.3,1.6,evening,3571
2013-11-22 00:00:00,Changping,0,74.0,78.0,54.0,1.071,0.6,-7.0,1.3,night,3575
2013-11-22 03:00:00,Changping,3,83.0,105.0,53.0,4.7124,-0.8,-6.8,1.0,night,3578
2013-11-22 09:00:00,Changping,9,141.0,182.0,77.0,8.7822,6.6,-6.1,0.6,morning,3584
2013-11-22 10:00:00,Aotizhongxin,10,124.0,160.0,86.0,2.9988,8.4,-5.1,0.5,morning,3585
2013-11-22 15:00:00,Aotizhongxin,15,96.0,119.0,98.0,7.0,11.0,-5.1,1.6,afternoon,3595
2013-11-22 20:00:00,Aotizhongxin,20,241.0,258.0,121.0,1.0,2.4,-1.2,0.7,evening,3605
2013-11-22 22:00:00,Changping,22,121.0,119.0,91.0,4.0,3.1,-6.3,1.7,evening,3610
2013-11-22 23:00:00,Aotizhongxin,23,322.0,316.0,132.0,1.0,-0.3,-1.9,0.7,evening,3611
2013-11-23 03:00:00,Aotizhongxin,3,242.0,277.0,106.0,4.0,1.0,-4.2,0.8,night,3619
2013-11-23 04:00:00,Aotizhongxin,4,224.0,244.0,98.0,2.0,-0.4,-3.6,0.5,night,3621
2013-11-23 05:00:00,Changping,5,111.0,118.0,79.0,2.0,-0.2,-5.4,0.4,night,3624
2013-11-23 06:00:00,Aotizhongxin,6,175.0,188.0,93.0,1.0,-1.3,-3.7,0.4,morning,3625
2013-11-23 08:00:00,Changping,8,185.0,212.0,105.0,7.0,5.6,-4.8,1.1,morning,3630
2013-11-23 10:00:00,Changping,10,127.0,133.0,60.0,9.0,13.8,-6.5,1.6,morning,3634
2013-11-23 19:00:00,Changping,19,51.0,66.0,55.0,11.0,7.4,-6.0,1.0,evening,3652
2013-11-23 20:00:00,Changping,20,52.0,60.0,52.0,8.0,6.7,-6.0,2.1,evening,3654
2013-11-23 23:00:00,Changping,23,84.0,96.0,52.0,7.0,7.7,-6.5,2.3,evening,3660
2013-11-24 01:00:00,Changping,1,58.0,83.0,42.0,11.0,9.1,-6.8,1.5,night,3664
2013-11-24 02:00:00,Aotizhongxin,2,278.0,295.0,140.0,1.0,7.7,-3.8,1.1,night,3665
2013-11-24 06:00:00,Aotizhongxin,6,43.0,39.0,41.0,1.0,8.5,-5.7,1.2,morning,3673
2013-11-24 06:00:00,Changping,6,34.0,67.0,24.0,32.0,8.8,-7.0,1.2,morning,3674
2013-11-24 11:00:00,Aotizhongxin,11,41.0,154.0,27.0,18.0,9.7,-8.4,1.5,morning,3683
2013-11-24 11:00:00,Changping,11,52.0,165.0,27.0,29.0,9.7,-11.0,2.9,morning,3684
2013-11-24 12:00:00,Changping,12,64.0,241.0,19.0,42.0,9.6,-11.1,4.0,afternoon,3686
2013-11-24 14:00:00,Changping,14,71.0,244.0,24.0,37.0,10.0,-10.8,2.8,afternoon,3690
2013-11-24 18:00:00,Aotizhongxin,18,59.0,176.0,31.0,21.0,4.5,-8.3,0.9,evening,3697
2013-11-24 19:00:00,Aotizhongxin,19,59.0,165.0,44.0,6.0,8.8,-9.2,2.9,evening,3699
2013-11-25 03:00:00,Changping,3,13.0,30.0,27.0,21.0,2.7,-9.6,1.3,night,3716
2013-11-25 05:00:00,Changping,5,9.0,25.0,11.0,39.0,2.4,-11.5,1.9,night,3720
2013-11-25 06:00:00,Aotizhongxin,6,11.0,20.0,28.0,12.0,2.6,-9.4,2.1,morning,3721
2013-11-25 11:00:00,Aotizhongxin,11,5.0,21.0,10.0,42.0,5.8,-13.3,3.3,morning,3731
2013-11-25 12:00:00,Aotizhongxin,12,6.0,10.0,8.0,46.0,6.9,-14.0,3.6,afternoon,3733
2013-11-25 12:00:00,Changping,12,18.0,26.0,13.0,50.0,6.1,-13.0,5.8,afternoon,3734
2013-11-25 16:00:00,Aotizhongxin,16,9.0,17.0,11.0,52.0,5.5,-15.1,1.1,afternoon,3741
2013-11-25 17:00:00,Aotizhongxin,17,8.0,17.0,15.0,44.0,1.7,-12.9,0.0,afternoon,3743
2013-11-25 17:00:00,Changping,17,15.0,38.0,34.0,30.0,3.3,-14.9,0.0,afternoon,3744
2013-11-25 20:00:00,Changping,20,61.0,66.0,46.0,14.0,0.0,-14.4,0.5,evening,3750
2013-11-25 23:00:00,Aotizhongxin,23,29.0,70.0,60.0,1.0,-2.5,-8.4,0.7,evening,3755
2013-11-25 23:00:00,Changping,23,24.0,35.0,35.0,17.0,-1.2,-14.7,1.6,evening,3756
2013-11-26 00:00:00,Aotizhongxin,0,52.0,97.0,64.0,1.0,-0.8,-11.0,1.5,night,3757
2013-11-26 02:00:00,Aotizhongxin,2,73.0,113.0,66.0,1.0,-2.0,-9.4,0.7,night,3761
2013-11-26 03:00:00,Aotizhongxin,3,38.0,36.0,52.0,1.0,3.3,-15.4,1.1,night,3763
2013-11-26 05:00:00,Aotizhongxin,5,3.0,6.0,16.0,39.0,0.4,-14.8,1.0,night,3767
2013-11-26 06:00:00,Aotizhongxin,6,3.0,6.0,16.0,20.0,-0.6,-14.2,1.2,morning,3769
2013-11-26 06:00:00,Changping,6,10.0,15.0,18.0,36.0,0.3,-16.1,2.1,morning,3770
2013-11-26 07:00:00,Aotizhongxin,7,11.0,17.0,36.0,12.0,-0.1,-14.1,0.8,morning,3771
2013-11-26 10:00:00,Changping,10,7.0,14.0,10.0,55.0,5.8,-16.8,3.7,morning,3778
2013-11-26 11:00:00,Changping,11,12.0,15.0,15.0,51.0,6.2,-16.4,5.9,morning,3780
2013-11-26 12:00:00,Aotizhongxin,12,18.0,48.0,15.0,46.0,6.7,-16.7,4.8,afternoon,3781
2013-11-26 14:00:00,Changping,14,15.0,67.0,10.0,62.0,5.9,-20.5,5.1,afternoon,3786
2013-11-26 15:00:00,Changping,15,10.0,80.0,13.0,59.0,5.0,-22.1,5.2,afternoon,3788
2013-11-26 17:00:00,Aotizhongxin,17,10.0,83.0,11.0,51.0,3.2,-21.0,3.4,afternoon,3791
2013-11-26 17:00:00,Changping,17,13.0,68.0,13.0,60.0,2.5,-24.1,4.3,afternoon,3792
2013-11-26 19:00:00,Aotizhongxin,19,8.0,68.0,14.0,47.0,1.3,-21.8,4.5,evening,3795
2013-11-26 20:00:00,Changping,20,7.0,58.0,6.0,65.0,-0.3,-22.5,6.1,evening,3798
2013-11-26 21:00:00,Aotizhongxin,21,12.0,85.0,9.0,53.0,-0.4,-19.6,4.7,evening,3799
2013-11-26 23:00:00,Aotizhongxin,23,8.0,37.0,10.0,48.0,-1.7,-20.7,5.7,evening,3803
2013-11-27 00:00:00,Aotizhongxin,0,7.0,36.0,9.0,51.0,-2.0,-20.9,5.6,night,3805
2013-11-27 01:00:00,Changping,1,4.0,19.0,5.0,67.0,-2.5,-21.4,6.6,night,3808
2013-11-27 04:00:00,Changping,4,3.0,18.0,4.0,53.0,-3.8,-23.5,4.6,night,3814
2013-11-27 05:00:00,Changping,5,3.0,16.0,4.0,56.0,-4.1,-23.2,3.6,night,3816
2013-11-27 06:00:00,Changping,6,4.0,15.0,7.0,50.0,-4.5,-23.1,2.6,morning,3818
2013-11-27 07:00:00,Aotizhongxin,7,5.0,19.0,10.0,42.0,-4.3,-22.4,4.4,morning,3819
2013-11-27 11:00:00,Aotizhongxin,11,8.0,60.0,6.0,47.0,-1.8,-23.7,4.3,morning,3827
2013-11-27 12:00:00,Aotizhongxin,12,10.0,44.0,6.0,47.0,-0.5,-22.6,3.4,afternoon,3829
2013-11-27 13:00:00,Changping,13,13.0,66.0,10.0,44.0,-0.9,-26.0,6.4,afternoon,3832
2013-11-27 16:00:00,Changping,16,10.0,90.0,15.0,42.0,-1.6,-26.5,5.2,afternoon,3838
2013-11-27 20:00:00,Changping,20,6.0,32.0,11.0,46.0,-2.4,-25.6,4.0,evening,3846
2013-11-27 22:00:00,Aotizhongxin,22,7.0,30.0,11.0,42.0,-2.5,-25.7,3.0,evening,3849
2013-11-27 22:00:00,Changping,22,7.0,24.0,9.0,48.0,-3.0,-26.1,4.0,evening,3850
2013-11-27 23:00:00,Aotizhongxin,23,6.0,23.0,11.0,42.0,-2.8,-25.2,4.3,evening,3851
2013-11-28 01:00:00,Aotizhongxin,1,6.0,15.0,13.0,38.0,-3.0,-24.7,2.0,night,3855
2013-11-28 07:00:00,Aotizhongxin,7,9.0,16.0,15.0,35.0,-3.6,-21.8,0.4,morning,3867
2013-11-28 09:00:00,Aotizhongxin,9,11.0,27.0,24.0,26.0,1.5,-23.2,1.8,morning,3871
2013-11-28 10:00:00,Aotizhongxin,10,13.0,27.0,20.0,34.0,2.8,-24.9,4.2,morning,3873
2013-11-28 11:00:00,Changping,11,13.0,49.0,10.0,51.0,2.5,-24.1,8.1,morning,3876
2013-11-28 14:00:00,Aotizhongxin,14,9.0,22.0,10.0,51.0,7.0,-19.6,3.1,afternoon,3881
2013-11-28 15:00:00,Changping,15,16.0,44.0,19.0,46.0,6.0,-18.8,6.4,afternoon,3884
2013-11-28 16:00:00,Aotizhongxin,16,10.0,28.0,15.0,48.0,3.4,-18.1,1.7,afternoon,3885
2013-11-28 17:00:00,Changping,17,14.0,60.0,22.0,44.0,6.2,-13.4,4.5,afternoon,3888
2013-11-28 18:00:00,Aotizhongxin,18,27.0,78.0,63.0,1.0,-0.8,-15.9,0.4,evening,3889
2013-11-28 20:00:00,Aotizhongxin,20,69.0,119.0,80.0,1.0,-1.9,-13.1,0.1,evening,3893
2013-11-28 21:00:00,Aotizhongxin,21,79.0,135.0,83.0,1.0,1.0,-11.8,0.7,evening,3895
2013-11-28 21:00:00,Changping,21,10.0,27.0,22.0,40.0,5.0,-13.0,1.2,evening,3896
2013-11-28 22:00:00,Changping,22,12.0,23.0,16.0,46.0,4.0,-12.9,0.7,evening,3898
2013-11-29 03:00:00,Changping,3,16.0,20.0,20.0,39.0,2.1,-12.9,1.6,night,3908
2013-11-29 04:00:00,Changping,4,17.0,22.0,27.0,30.0,5.3,-13.2,5.3,night,3909
2013-11-29 06:00:00,Aotizhongxin,6,27.0,68.0,67.0,1.0,-4.7,-9.0,0.4,morning,3912
2013-11-29 06:00:00,Changping,6,11.0,24.0,20.0,41.0,3.9,-13.4,2.0,morning,3913
2013-11-29 07:00:00,Changping,7,16.0,22.0,23.0,40.0,6.4,-13.3,5.6,morning,3915
2013-11-29 10:00:00,Changping,10,41.0,57.0,40.0,24.0,10.1,-11.9,3.6,morning,3921
2013-11-29 11:00:00,Aotizhongxin,11,43.0,69.0,75.0,1.0,10.9,-10.6,0.8,morning,3922
2013-11-29 13:00:00,Changping,13,23.0,31.0,17.0,52.0,12.5,-12.7,4.6,afternoon,3927
2013-11-29 15:00:00,Aotizhongxin,15,42.0,66.0,61.0,32.0,10.9,-11.2,2.3,afternoon,3930
2013-11-29 16:00:00,Changping,16,29.0,41.0,29.0,37.0,10.1,-11.3,1.8,afternoon,3933
2013-11-29 22:00:00,Aotizhongxin,22,109.0,165.0,89.0,1.0,-1.2,-7.4,0.8,evening,3944
2013-11-29 23:00:00,Aotizhongxin,23,88.0,114.0,83.0,1.0,-2.0,-6.9,0.7,evening,3946
2013-11-30 01:00:00,Aotizhongxin,1,100.0,127.0,89.0,1.0,-3.1,-6.9,0.9,night,3950
2013-11-30 06:00:00,Changping,6,28.0,45.0,35.0,24.0,4.7,-14.2,2.9,morning,3961
2013-11-30 08:00:00,Aotizhongxin,8,14.0,33.0,37.0,14.0,6.4,-13.8,2.4,morning,3964
2013-11-30 09:00:00,Aotizhongxin,9,20.0,54.0,34.0,17.0,8.0,-13.6,3.1,morning,3966
2013-11-30 17:00:00,Aotizhongxin,17,12.0,32.0,25.0,42.0,6.9,-11.3,0.9,afternoon,3982
2013-11-30 19:00:00,Aotizhongxin,19,28.0,46.0,60.0,2.0,0.7,-9.9,0.0,evening,3986
2013-11-30 19:00:00,Changping,19,26.0,39.0,37.0,35.0,4.6,-11.9,0.5,evening,3987
2013-11-30 20:00:00,Aotizhongxin,20,39.0,76.0,69.0,1.0,-0.8,-8.0,0.8,evening,3988
2013-11-30 20:00:00,Changping,20,27.0,39.0,37.0,29.0,4.1,-12.4,2.6,evening,3989
2013-12-01 00:00:00,Changping,0,30.0,34.0,30.0,33.8436,4.3,-12.6,2.1,night,3997
2013-12-01 04:00:00,Changping,4,25.0,30.0,34.0,27.0,3.0,-11.7,0.9,night,4005
2013-12-01 06:00:00,Changping,6,19.0,24.0,33.0,30.0,2.5,-11.8,2.1,morning,4009
2013-12-01 08:00:00,Aotizhongxin,8,56.0,77.0,69.0,1.0,-0.7,-5.9,1.0,morning,4012
2013-12-01 10:00:00,Aotizhongxin,10,57.0,70.0,60.0,6.0,8.1,-9.8,1.5,morning,4016
2013-12-01 11:00:00,Aotizhongxin,11,60.0,76.0,63.0,7.0,9.2,-10.4,1.5,morning,4018
2013-12-01 17:00:00,Aotizhongxin,17,69.0,94.0,86.0,2.0,5.8,-8.1,1.9,afternoon,4030
2013-12-01 17:00:00,Changping,17,22.0,36.0,34.0,43.0,7.5,-9.9,0.9,afternoon,4031
2013-12-01 19:00:00,Changping,19,140.0,145.0,95.0,9.0,3.6,-11.6,0.7,evening,4035
2013-12-01 20:00:00,Aotizhongxin,20,106.0,154.0,95.0,1.0,-0.3,-7.1,0.7,evening,4036
2013-12-01 20:00:00,Changping,20,159.0,156.0,88.0,11.0,2.9,-12.2,0.0,evening,4037
2013-12-02 01:00:00,Changping,1,158.0,138.0,67.0,15.0,-0.9,-10.6,0.4,night,4047
2013-12-02 03:00:00,Changping,3,153.0,160.0,67.0,14.0,-0.7,-10.9,2.0,night,4051
2013-12-02 05:00:00,Aotizhongxin,5,86.0,77.0,58.0,1.0,-4.2,-6.8,1.3,night,4054
2013-12-02 08:00:00,Aotizhongxin,8,135.0,154.0,68.0,1.0,1.5,-6.1,0.9,morning,4060
2013-12-02 12:00:00,Aotizhongxin,12,91.0,101.0,69.0,2.0,11.2,-9.8,1.4,afternoon,4068
2013-12-02 14:00:00,Changping,14,240.0,248.0,129.0,11.0,11.7,-8.2,1.5,afternoon,4073
2013-12-02 16:00:00,Changping,16,203.0,213.0,117.0,8.0,8.9,-8.2,0.6,afternoon,4077
2013-12-02 18:00:00,Changping,18,194.0,198.0,106.0,7.0,5.1,-9.9,0.9,evening,4081
2013-12-02 19:00:00,Aotizhongxin,19,107.0,158.0,113.0,1.0,0.5,-7.3,0.4,evening,4082
2013-12-02 20:00:00,Changping,20,121.0,101.0,70.0,3.0,3.8,-9.2,0.1,evening,4085
2013-12-03 01:00:00,Aotizhongxin,1,173.0,207.0,111.0,1.0,-2.0,-6.4,1.1,night,4094
2013-12-03 02:00:00,Aotizhongxin,2,167.0,183.0,100.0,1.0,-0.7,-6.3,0.6,night,4096
2013-12-03 03:00:00,Aotizhongxin,3,121.0,143.0,76.0,1.0,-0.3,-8.3,0.1,night,4098
2013-12-03 04:00:00,Changping,4,54.0,66.0,51.0,23.0,5.2,-11.0,1.1,night,4100
2013-12-03 05:00:00,Aotizhongxin,5,59.0,78.0,58.0,1.0,-1.7,-6.6,0.6,night,4101
2013-12-03 05:00:00,Changping,5,47.0,55.0,35.0,29.0,4.9,-10.8,1.4,night,4102
2013-12-03 06:00:00,Aotizhongxin,6,50.0,64.0,52.0,1.0,-2.0,-7.1,0.2,morning,4103
2013-12-03 07:00:00,Aotizhongxin,7,43.0,57.0,53.0,1.0,-1.8,-6.7,1.1,morning,4105
2013-12-03 07:00:00,Changping,7,29.0,40.0,29.0,37.0,5.6,-11.1,1.1,morning,4106
2013-12-03 09:00:00,Aotizhongxin,9,33.0,58.0,43.0,4.0,10.2,-9.5,2.0,morning,4108
2013-12-03 13:00:00,Aotizhongxin,13,24.0,39.0,21.0,42.0,14.8,-8.6,1.6,afternoon,4116
2013-12-04 02:00:00,Aotizhongxin,2,149.0,190.0,94.0,1.0,-2.3,-5.4,0.7,night,4142
2013-12-04 03:00:00,Changping,3,48.0,56.0,47.0,17.0,6.8,-10.0,1.9,night,4145
2013-12-04 04:00:00,Changping,4,48.0,60.0,49.0,16.0,6.6,-10.2,1.7,night,4147
2013-12-04 06:00:00,Aotizhongxin,6,109.0,136.0,85.0,1.0,-2.7,-5.0,1.1,morning,4150
2013-12-04 07:00:00,Aotizhongxin,7,84.0,104.0,71.0,1.0,-2.6,-4.9,0.4,morning,4152
2013-12-04 09:00:00,Aotizhongxin,9,69.0,99.0,63.0,1.0,8.5,-6.9,0.6,morning,4156
2013-12-04 10:00:00,Changping,10,46.0,58.0,37.0,29.0,12.0,-9.7,1.5,morning,4159
2013-12-04 11:00:00,Aotizhongxin,11,74.0,96.0,61.0,6.0,13.0,-7.7,1.9,morning,4160
2013-12-04 13:00:00,Changping,13,49.0,44.0,37.0,33.0,13.7,-8.9,2.6,afternoon,4165
2013-12-04 15:00:00,Aotizhongxin,15,44.0,49.0,43.0,25.0,11.6,-5.4,1.0,afternoon,4168
2013-12-04 15:00:00,Changping,15,42.0,43.0,32.0,42.0,13.0,-7.1,2.5,afternoon,4169
2013-12-04 21:00:00,Changping,21,67.0,72.0,54.0,11.0,5.3,-7.6,0.9,evening,4181
2013-12-05 00:00:00,Aotizhongxin,0,125.0,177.0,78.0,1.0,6.0,-6.0,1.0,night,4186
2013-12-05 01:00:00,Aotizhongxin,1,59.0,66.0,56.0,1.0,4.2,-5.3,0.8,night,4188
2013-12-05 04:00:00,Changping,4,73.0,67.0,45.0,24.0,5.9,-10.0,2.1,night,4195
2013-12-05 07:00:00,Aotizhongxin,7,18.0,18.0,46.0,1.0,4.8,-9.4,2.7,morning,4200
2013-12-05 14:00:00,Changping,14,8.0,13.0,14.0,60.0,10.5,-15.1,4.2,afternoon,4215
2013-12-05 15:00:00,Aotizhongxin,15,12.0,10.0,16.0,52.0,10.4,-13.0,2.1,afternoon,4216
2013-12-05 19:00:00,Changping,19,28.0,30.0,48.0,21.0,3.9,-12.1,0.6,evening,4225
2013-12-05 21:00:00,Changping,21,51.0,56.0,53.0,13.0,2.2,-12.4,1.8,evening,4229
2013-12-05 22:00:00,Changping,22,60.0,64.0,53.0,13.0,1.2,-11.3,0.6,evening,4231
2013-12-06 03:00:00,Aotizhongxin,3,112.0,164.0,67.0,1.0,-3.0,-6.8,0.9,night,4240
2013-12-06 04:00:00,Aotizhongxin,4,121.0,158.0,70.0,2.0,-1.6,-8.4,0.8,night,4242
2013-12-06 04:00:00,Changping,4,51.0,39.0,48.0,7.0,-1.5,-10.1,0.9,night,4243
2013-12-06 05:00:00,Aotizhongxin,5,116.0,152.0,67.0,1.0,-3.2,-6.7,0.5,night,4244
2013-12-06 06:00:00,Changping,6,38.0,47.0,42.0,3.0,-2.1,-9.7,0.7,morning,4247
2013-12-06 07:00:00,Aotizhongxin,7,95.0,121.0,61.0,1.0,-2.9,-7.2,1.3,morning,4248
2013-12-06 08:00:00,Changping,8,64.0,92.0,52.0,5.0,-0.1,-8.5,0.7,morning,4251
2013-12-06 10:00:00,Aotizhongxin,10,85.0,127.0,59.0,1.0,5.0,-9.2,1.1,morning,4254
2013-12-06 11:00:00,Aotizhongxin,11,114.0,140.0,69.0,2.0,7.3,-8.3,1.9,morning,4256
2013-12-06 12:00:00,Changping,12,120.0,131.0,73.0,14.0,8.2,-9.3,1.2,afternoon,4259
2013-12-06 14:00:00,Aotizhongxin,14,79.0,78.0,74.0,7.0,10.4,-6.0,2.8,afternoon,4262
2013-12-06 15:00:00,Aotizhongxin,15,104.0,135.0,100.0,3.0,9.0,-6.4,2.8,afternoon,4264
2013-12-06 18:00:00,Changping,18,151.0,164.0,95.0,1.0,3.7,-7.4,0.6,evening,4271
2013-12-06 20:00:00,Changping,20,151.0,141.0,91.0,4.0,2.2,-7.7,0.9,evening,4275
2013-12-06 21:00:00,Aotizhongxin,21,188.0,279.0,93.0,1.0,-1.3,-4.0,0.0,evening,4276
2013-12-07 02:00:00,Changping,2,101.0,90.0,72.0,3.0,-1.2,-7.8,0.1,night,4287
2013-12-07 06:00:00,Aotizhongxin,6,131.0,106.0,74.0,1.0,-2.8,-5.1,0.9,morning,4293
2013-12-07 07:00:00,Aotizhongxin,7,85.0,75.0,66.0,1.0,-2.1,-5.8,0.1,morning,4295
2013-12-07 07:00:00,Changping,7,140.0,150.0,85.0,7.0,-2.3,-7.6,0.5,morning,4296
2013-12-07 09:00:00,Aotizhongxin,9,102.0,97.0,66.0,1.0,2.9,-5.0,1.0,morning,4298
2013-12-07 12:00:00,Changping,12,270.0,273.0,134.0,4.0,6.4,-5.0,1.0,afternoon,4304
2013-12-07 14:00:00,Aotizhongxin,14,276.0,286.0,120.0,1.0,7.0,-1.4,2.2,afternoon,4306
2013-12-07 15:00:00,Aotizhongxin,15,292.0,307.0,126.0,1.0,6.1,-1.1,1.4,afternoon,4308
2013-12-07 17:00:00,Changping,17,221.0,197.0,94.0,1.0,3.0,-3.2,0.4,afternoon,4312
2013-12-07 18:00:00,Aotizhongxin,18,388.0,416.0,127.0,1.0,3.1,-0.4,1.3,evening,4313
2013-12-07 18:00:00,Changping,18,294.0,267.0,118.0,2.0,1.9,-3.6,0.8,evening,4314
2013-12-07 20:00:00,Changping,20,274.0,213.0,99.0,2.0,1.6,-4.3,0.6,evening,4318
2013-12-07 21:00:00,Aotizhongxin,21,378.0,389.0,123.0,1.0,2.8,-1.8,1.0,evening,4319
2013-12-07 21:00:00,Changping,21,274.0,213.0,99.0,1.0,1.8,-3.9,0.9,evening,4320
2013-12-08 00:00:00,Changping,0,274.0,226.0,105.0,4.0,1.0,-3.7,1.0,night,4326
2013-12-08 01:00:00,Aotizhongxin,1,368.0,367.0,129.0,1.0,2.8,-2.1,1.2,night,4327
2013-12-08 01:00:00,Changping,1,331.0,271.0,116.0,6.0,1.5,-3.0,0.0,night,4328
2013-12-08 02:00:00,Aotizhongxin,2,335.0,336.0,123.0,1.0,2.8,-2.3,1.1,night,4329
2013-12-08 03:00:00,Aotizhongxin,3,350.0,344.0,119.0,1.0,2.8,-2.1,1.4,night,4331
2013-12-08 06:00:00,Changping,6,312.0,259.0,103.0,2.0,2.4,-3.3,1.6,morning,4337
2013-12-08 07:00:00,Changping,7,265.0,192.0,97.0,1.0,1.7,-2.4,1.0,morning,4339
2013-12-08 08:00:00,Changping,8,200.0,137.0,85.0,1.0,5.4,-6.8,1.7,morning,4340
2013-12-08 13:00:00,Changping,13,33.0,18.0,25.0,37.0,9.6,-9.5,3.8,afternoon,4349
2013-12-08 14:00:00,Aotizhongxin,14,157.0,130.0,74.0,14.0,9.9,-10.3,4.9,afternoon,4350
2013-12-08 14:00:00,Changping,14,18.0,24.0,20.0,44.0,9.3,-10.8,3.9,afternoon,4351
2013-12-08 15:00:00,Aotizhongxin,15,21.0,62.0,20.0,43.0,9.0,-10.0,0.9,afternoon,4352
2013-12-08 16:00:00,Aotizhongxin,16,21.0,62.0,20.0,47.9808,8.0,-11.4,2.5,afternoon,4354
2013-12-08 16:00:00,Changping,16,17.0,81.0,27.0,34.0,6.6,-11.1,4.0,afternoon,4355
2013-12-08 17:00:00,Aotizhongxin,17,12.0,32.0,18.0,45.0,6.4,-10.8,3.7,afternoon,4356
2013-12-08 17:00:00,Changping,17,18.0,102.0,27.0,30.0,5.9,-11.3,2.7,afternoon,4357
2013-12-08 18:00:00,Changping,18,19.0,79.0,27.0,25.0,4.6,-11.1,1.6,evening,4359
2013-12-08 19:00:00,Changping,19,15.0,36.0,18.0,34.9146,4.3,-11.8,4.0,evening,4361
2013-12-08 20:00:00,Changping,20,13.0,18.0,19.0,32.7726,3.3,-11.9,2.3,evening,4363
2013-12-08 23:00:00,Aotizhongxin,23,3.0,6.0,21.0,26.0,2.8,-11.2,2.6,evening,4368
2013-12-09 00:00:00,Aotizhongxin,0,3.0,6.0,18.0,32.13,1.9,-10.9,1.6,night,4370
2013-12-09 01:00:00,Aotizhongxin,1,3.0,6.0,12.0,46.0,2.0,-11.5,1.7,night,4372
2013-12-09 04:00:00,Aotizhongxin,4,9.0,6.0,20.0,33.6294,1.5,-12.0,3.9,night,4378
2013-12-09 06:00:00,Aotizhongxin,6,6.0,6.0,16.0,41.0,1.0,-11.8,2.0,morning,4382
2013-12-09 07:00:00,Aotizhongxin,7,10.0,6.0,26.0,29.0,1.1,-11.7,2.3,morning,4384
2013-12-09 11:00:00,Changping,11,12.0,6.0,10.0,51.0,5.0,-13.0,5.9,morning,4393
2013-12-09 14:00:00,Aotizhongxin,14,10.0,88.0,11.0,52.0,6.7,-14.1,2.6,afternoon,4398
2013-12-09 16:00:00,Changping,16,16.0,21.0,22.0,39.0,4.5,-14.4,1.2,afternoon,4403
2013-12-09 20:00:00,Aotizhongxin,20,20.0,23.0,53.0,2.5704,-3.2,-11.0,0.0,evening,4410
2013-12-09 20:00:00,Changping,20,19.0,18.0,33.0,21.0,1.0,-14.7,1.1,evening,4411
2013-12-09 23:00:00,Changping,23,17.0,10.0,15.0,41.0,-1.4,-13.0,0.6,evening,4416
2013-12-10 00:00:00,Changping,0,28.0,40.0,32.0,31.0,-2.3,-12.6,0.7,night,4418
2013-12-10 01:00:00,Changping,1,127.0,110.0,59.0,11.0,-1.8,-12.8,1.1,night,4420
2013-12-10 02:00:00,Aotizhongxin,2,19.0,18.0,44.0,1.0,-2.3,-10.1,1.4,night,4421
2013-12-10 03:00:00,Changping,3,72.0,60.0,53.0,6.0,-1.7,-13.9,0.8,night,4424
2013-12-10 04:00:00,Changping,4,48.0,35.0,49.0,5.0,-2.4,-12.7,0.8,night,4425
2013-12-10 08:00:00,Changping,8,40.0,59.0,46.0,5.0,-3.0,-12.5,0.2,morning,4430
2013-12-10 09:00:00,Aotizhongxin,9,21.0,27.0,49.0,1.0,0.6,-9.4,1.1,morning,4431
2013-12-10 10:00:00,Aotizhongxin,10,31.0,35.0,51.0,0.8568,3.8,-11.4,4.2,morning,4433
2013-12-10 12:00:00,Aotizhongxin,12,25.0,80.0,25.0,37.485,5.3,-13.7,4.2,afternoon,4437
2013-12-10 13:00:00,Aotizhongxin,13,13.0,114.0,11.0,53.55,5.7,-13.9,4.2,afternoon,4439
2013-12-10 15:00:00,Aotizhongxin,15,11.0,71.0,8.0,58.0,5.0,-14.5,3.8,afternoon,4443
