datetime,week_start,station,time_slot,PM2.5,PM10,NO2,O3,TEMP,WSPM,source_rows,source_index
2015-09-08,2015-09-08,Aotizhongxin,night,25.0,70.0,80.0,31.0,17.5,1.2,37,1055
2015-09-08,2015-09-08,Changping,afternoon,12.0,18.0,25.0,68.0,24.9,2.2,41,1056
2015-09-08,2015-09-08,Changping,evening,14.0,32.0,36.5,55.0,20.299999999999997,1.05,42,1057
2015-09-08,2015-09-08,Changping,morning,13.0,24.5,38.0,30.5,19.65,1.4,40,1058
2015-09-08,2015-09-08,Changping,night,11.0,24.5,34.5,37.0,17.1,1.2,42,1059
2015-09-15,2015-09-15,Aotizhongxin,afternoon,103.5,123.0,39.0,172.0,26.9,2.0,40,1060
2015-09-15,2015-09-15,Aotizhongxin,evening,96.0,151.0,89.0,104.0,22.5,1.1,41,1061
2015-09-15,2015-09-15,Aotizhongxin,morning,103.0,134.0,82.0,29.0,20.1,1.3,39,1062
2015-09-15,2015-09-15,Aotizhongxin,night,99.0,153.0,108.0,16.0,17.8,1.0,35,1063
2015-09-15,2015-09-15,Changping,afternoon,111.0,111.0,34.0,133.0,26.0,2.0,41,1064
2015-09-15,2015-09-15,Changping,evening,104.5,119.5,46.5,118.0,22.05,1.05,36,1065
2015-09-15,2015-09-15,Changping,morning,93.0,99.5,52.5,41.0,19.85,1.2,42,1066
2015-09-15,2015-09-15,Changping,night,91.5,91.5,36.5,56.0,16.95,1.1,42,1067
2015-09-22,2015-09-22,Aotizhongxin,afternoon,39.0,53.5,50.5,106.5,25.1,2.1,42,1068
2015-09-22,2015-09-22,Aotizhongxin,evening,41.0,80.5,65.5,63.0,19.85,1.2999999999999998,40,1069
2015-09-22,2015-09-22,Aotizhongxin,morning,53.0,66.0,61.5,24.0,18.55,1.4,42,1070
2015-09-22,2015-09-22,Aotizhongxin,night,33.0,40.5,72.5,31.0,16.549999999999997,1.15,38,1071
2015-09-22,2015-09-22,Changping,afternoon,37.0,49.0,38.0,70.0,24.5,1.6,39,1072
2015-09-22,2015-09-22,Changping,evening,33.5,41.5,42.0,40.5,17.95,1.05,42,1073
2015-09-22,2015-09-22,Changping,morning,35.0,49.0,49.0,21.0,18.1,1.1,41,1074
2015-09-22,2015-09-22,Changping,night,36.0,36.5,39.0,31.0,16.1,1.1,42,1075
2015-09-29,2015-09-29,Aotizhongxin,afternoon,26.0,65.0,42.0,96.0,23.5,2.1,35,1076
2015-09-29,2015-09-29,Aotizhongxin,evening,39.0,112.0,78.5,26.5,16.55,1.3,42,1077
2015-09-29,2015-09-29,Aotizhongxin,morning,29.5,49.5,58.5,13.0,16.25,1.1,38,1078
2015-09-29,2015-09-29,Aotizhongxin,night,35.0,58.5,77.0,2.0,13.95,0.9,40,1079
2015-09-29,2015-09-29,Changping,afternoon,46.5,46.5,25.5,58.0,21.799999999999997,4.300000000000001,14,1080
2015-09-29,2015-09-29,Changping,evening,34.0,37.0,52.0,17.0,14.7,1.4,23,1081
2015-09-29,2015-09-29,Changping,morning,43.0,44.5,33.5,21.0,15.649999999999999,1.7,26,1082
2015-09-29,2015-09-29,Changping,night,31.0,31.0,31.0,15.0,14.6,1.1,30,1083
2015-10-06,2015-10-06,Aotizhongxin,afternoon,9.0,24.0,8.0,86.0,21.0,3.7,41,1084
2015-10-06,2015-10-06,Aotizhongxin,evening,13.5,30.0,24.0,56.0,17.85,2.4,42,1085
2015-10-06,2015-10-06,Aotizhongxin,morning,15.0,36.0,50.0,34.0,15.8,1.6,39,1086
2015-10-06,2015-10-06,Aotizhongxin,night,10.0,32.0,50.0,26.0,14.8,1.3,38,1087
2015-10-06,2015-10-06,Changping,afternoon,15.5,20.5,20.5,63.0,21.75,3.85,18,1088
2015-10-06,2015-10-06,Changping,evening,24.0,31.5,38.0,30.5,16.45,2.75,18,1089
2015-10-06,2015-10-06,Changping,morning,23.0,25.0,28.0,42.0,15.4,4.2,15,1090
2015-10-06,2015-10-06,Changping,night,17.0,18.0,42.0,27.0,14.350000000000001,2.8,12,1091
2015-10-13,2015-10-13,Aotizhongxin,afternoon,88.0,110.5,75.0,96.5,21.299999999999997,1.7,42,1092
2015-10-13,2015-10-13,Aotizhongxin,evening,132.5,175.0,182.0,8.0,14.55,0.6,42,1093
2015-10-13,2015-10-13,Aotizhongxin,morning,94.0,116.0,95.5,9.5,14.35,1.15,42,1094
2015-10-13,2015-10-13,Aotizhongxin,night,104.0,150.0,127.0,3.0,11.8,1.0,39,1095
2015-10-13,2015-10-13,Changping,afternoon,72.5,108.5,58.0,67.0,21.75,1.5,42,1096
2015-10-13,2015-10-13,Changping,evening,79.0,117.0,71.0,47.0,15.45,1.2,42,1097
2015-10-13,2015-10-13,Changping,morning,52.0,87.0,51.0,25.5,15.149999999999999,1.15,42,1098
2015-10-13,2015-10-13,Changping,night,40.0,65.0,40.0,39.5,12.9,1.3,42,1099
2015-10-20,2015-10-20,Aotizhongxin,afternoon,44.5,59.5,60.5,31.5,12.850000000000001,1.8,42,1100
2015-10-20,2015-10-20,Aotizhongxin,evening,39.0,64.5,79.5,8.0,12.3,1.5,42,1101
2015-10-20,2015-10-20,Aotizhongxin,morning,42.5,46.0,58.0,12.0,9.95,1.2,42,1102
2015-10-20,2015-10-20,Aotizhongxin,night,46.5,60.5,69.5,3.0,9.850000000000001,0.8,38,1103
2015-10-20,2015-10-20,Changping,afternoon,45.5,56.0,49.0,19.0,13.0,1.65,42,1104
2015-10-20,2015-10-20,Changping,evening,49.0,75.0,52.5,2.0,11.6,1.0,42,1105
2015-10-20,2015-10-20,Changping,morning,39.0,47.0,43.5,6.5,9.9,1.2,42,1106
2015-10-20,2015-10-20,Changping,night,38.5,49.0,42.5,2.0,9.7,0.9,42,1107
2015-10-27,2015-10-27,Aotizhongxin,afternoon,19.0,44.5,39.5,60.5,14.649999999999999,3.0,42,1108
2015-10-27,2015-10-27,Aotizhongxin,evening,40.0,83.0,90.0,9.0,9.2,1.2,41,1109
2015-10-27,2015-10-27,Aotizhongxin,morning,16.0,33.0,59.0,18.0,8.4,1.1,39,1110
2015-10-27,2015-10-27,Aotizhongxin,night,12.0,26.0,59.0,16.0,5.4,1.3,37,1111
2015-10-27,2015-10-27,Changping,afternoon,15.5,44.0,27.0,48.5,15.4,3.15,42,1112
2015-10-27,2015-10-27,Changping,evening,30.0,64.0,57.5,17.0,8.6,1.1,42,1113
2015-10-27,2015-10-27,Changping,morning,15.5,39.5,36.0,20.5,9.649999999999999,1.8,40,1114
2015-10-27,2015-10-27,Changping,night,8.0,32.0,31.0,24.0,4.9,1.3,39,1115
2015-11-03,2015-11-03,Aotizhongxin,afternoon,62.5,67.0,59.5,17.0,6.0,1.85,42,1116
2015-11-03,2015-11-03,Aotizhongxin,evening,89.0,91.0,81.0,7.0,4.2,1.3,41,1117
2015-11-03,2015-11-03,Aotizhongxin,morning,128.0,140.0,71.5,14.5,3.1,1.2000000000000002,42,1118
2015-11-03,2015-11-03,Aotizhongxin,night,104.5,117.5,71.0,7.5,3.4,1.0,38,1119
2015-11-03,2015-11-03,Changping,afternoon,88.0,88.0,60.0,13.0,6.3,1.15,42,1120
2015-11-03,2015-11-03,Changping,evening,87.0,94.0,63.0,3.0,5.0,1.1,41,1121
2015-11-03,2015-11-03,Changping,morning,87.0,107.0,60.0,4.0,3.6500000000000004,0.8500000000000001,42,1122
2015-11-03,2015-11-03,Changping,night,63.5,73.0,55.5,5.0,3.7,0.8500000000000001,42,1123
2015-11-10,2015-11-10,Aotizhongxin,afternoon,194.0,194.0,76.0,8.0,7.7,1.4,41,1124
2015-11-10,2015-11-10,Aotizhongxin,evening,184.5,184.5,83.0,4.0,6.8,1.3,42,1125
2015-11-10,2015-11-10,Aotizhongxin,morning,141.0,147.5,67.0,5.0,6.1,1.0,40,1126
2015-11-10,2015-11-10,Aotizhongxin,night,148.0,148.0,69.0,4.0,6.1,1.0,39,1127
2015-11-10,2015-11-10,Changping,afternoon,115.5,123.5,64.0,8.5,7.4,1.35,42,1128
2015-11-10,2015-11-10,Changping,evening,127.0,133.5,73.5,2.0,7.1,0.95,42,1129
2015-11-10,2015-11-10,Changping,morning,85.5,89.5,57.0,2.0,6.6,1.2,42,1130
2015-11-10,2015-11-10,Changping,night,92.0,92.0,58.0,2.0,5.55,0.8,42,1131
2015-11-17,2015-11-17,Aotizhongxin,afternoon,51.0,51.0,50.0,9.5,0.8500000000000001,1.9,42,1132
2015-11-17,2015-11-17,Aotizhongxin,evening,62.0,69.0,60.0,4.0,0.8,1.6,39,1133
2015-11-17,2015-11-17,Aotizhongxin,morning,43.5,44.5,50.0,5.0,0.7,1.5,42,1134
2015-11-17,2015-11-17,Aotizhongxin,night,56.5,69.5,58.0,4.0,1.05,1.15,38,1135
2015-11-17,2015-11-17,Changping,afternoon,47.0,47.0,44.0,3.5,1.5499999999999998,1.4,42,1136
2015-11-17,2015-11-17,Changping,evening,67.0,71.0,52.0,2.0,1.2,1.6,39,1137
2015-11-17,2015-11-17,Changping,morning,49.5,56.0,45.5,2.0,1.5,1.4,42,1138
2015-11-17,2015-11-17,Changping,night,58.5,63.0,48.0,2.0,1.8,1.3,42,1139
2015-11-24,2015-11-24,Aotizhongxin,afternoon,163.5,163.5,109.0,24.5,-2.6500000000000004,1.7,40,1140
2015-11-24,2015-11-24,Aotizhongxin,evening,240.0,260.5,137.5,10.0,-4.25,1.2,42,1141
2015-11-24,2015-11-24,Aotizhongxin,morning,104.0,104.0,89.0,10.0,-5.7,1.3,41,1142
2015-11-24,2015-11-24,Aotizhongxin,night,93.0,93.0,86.0,10.0,-4.8,1.5,39,1143
2015-11-24,2015-11-24,Changping,afternoon,110.0,127.5,66.0,30.0,-1.9,1.6,42,1144
2015-11-24,2015-11-24,Changping,evening,64.0,64.0,68.0,8.5,-4.15,1.2,42,1145
2015-11-24,2015-11-24,Changping,morning,75.5,83.0,62.0,8.0,-4.95,1.1,42,1146
2015-11-24,2015-11-24,Changping,night,58.0,58.5,54.0,7.0,-5.949999999999999,1.1,42,1147
2015-12-01,2015-12-01,Aotizhongxin,afternoon,23.5,29.5,34.5,54.5,3.1500000000000004,1.95,42,1148
2015-12-01,2015-12-01,Aotizhongxin,evening,96.0,140.5,107.5,11.5,0.1,1.5,42,1149
2015-12-01,2015-12-01,Aotizhongxin,morning,23.5,38.0,63.0,18.5,0.15000000000000002,1.4,42,1150
2015-12-01,2015-12-01,Aotizhongxin,night,81.0,96.0,89.5,16.5,-0.75,1.5,34,1151
2015-12-01,2015-12-01,Changping,afternoon,19.0,52.0,41.0,26.0,3.6,1.8,41,1152
2015-12-01,2015-12-01,Changping,evening,39.5,76.0,60.0,14.5,0.6,1.35,42,1153
2015-12-01,2015-12-01,Changping,morning,20.5,42.5,39.0,24.0,0.8,1.9,42,1154
2015-12-01,2015-12-01,Changping,night,25.0,36.0,45.0,24.0,-0.2,1.7,39,1155
2015-12-08,2015-12-08,Aotizhongxin,afternoon,75.0,91.5,90.0,22.5,4.05,1.4,42,1156
2015-12-08,2015-12-08,Aotizhongxin,evening,184.5,212.5,105.0,11.0,2.2,1.3,42,1157
2015-12-08,2015-12-08,Aotizhongxin,morning,144.0,144.0,79.5,10.0,0.35,1.2,42,1158
2015-12-08,2015-12-08,Aotizhongxin,night,230.0,230.0,105.0,10.0,-0.9,0.9,39,1159
2015-12-08,2015-12-08,Changping,afternoon,114.5,124.0,89.0,9.0,4.7,1.3,42,1160
2015-12-08,2015-12-08,Changping,evening,113.5,128.0,85.5,3.0,2.05,1.2,42,1161
2015-12-08,2015-12-08,Changping,morning,134.5,156.5,82.5,3.5,0.8500000000000001,0.9,42,1162
2015-12-08,2015-12-08,Changping,night,155.5,157.0,81.0,3.0,0.0,0.8500000000000001,42,1163
2015-12-15,2015-12-15,Aotizhongxin,afternoon,68.0,74.0,69.0,31.0,1.9,1.7,41,1164
2015-12-15,2015-12-15,Aotizhongxin,evening,136.0,136.0,112.5,13.5,-2.1500000000000004,0.95,40,1165
2015-12-15,2015-12-15,Aotizhongxin,morning,54.5,56.5,73.5,13.5,-2.7,1.3,42,1166
2015-12-15,2015-12-15,Aotizhongxin,night,128.5,146.5,105.0,17.0,-3.6500000000000004,1.25,38,1167
2015-12-15,2015-12-15,Changping,afternoon,71.0,99.5,86.5,8.5,2.1,1.4,38,1168
2015-12-15,2015-12-15,Changping,evening,121.0,148.0,91.5,5.0,-1.6,1.2,40,1169
2015-12-15,2015-12-15,Changping,morning,35.0,39.5,53.0,7.5,-1.4,1.2,42,1170
2015-12-15,2015-12-15,Changping,night,34.0,34.0,50.0,11.0,-2.7,1.9,42,1171
2015-12-22,2015-12-22,Aotizhongxin,afternoon,128.5,146.0,91.0,14.5,-0.6,1.45,42,1172
2015-12-22,2015-12-22,Aotizhongxin,evening,154.0,158.0,106.0,8.0,-1.8,1.1,41,1173
2015-12-22,2015-12-22,Aotizhongxin,morning,172.5,176.0,89.5,10.5,-4.55,1.35,38,1174
2015-12-22,2015-12-22,Aotizhongxin,night,274.5,274.5,112.5,11.0,-3.6,1.2,38,1175
2015-12-22,2015-12-22,Changping,afternoon,131.5,157.0,99.0,5.0,0.25,1.4,42,1176
2015-12-22,2015-12-22,Changping,evening,140.5,176.5,103.5,2.0,-2.0,0.9,42,1177
2015-12-22,2015-12-22,Changping,morning,165.5,212.5,89.0,3.0,-4.85,1.1,42,1178
2015-12-22,2015-12-22,Changping,night,129.5,136.5,74.0,3.0,-4.1,1.1,42,1179
2015-12-29,2015-12-29,Aotizhongxin,afternoon,131.0,158.0,100.0,21.0,2.5,1.3,41,1180
2015-12-29,2015-12-29,Aotizhongxin,evening,208.0,219.5,118.5,11.5,-2.0,1.0,42,1181
2015-12-29,2015-12-29,Aotizhongxin,morning,107.0,126.0,75.0,12.5,-2.55,1.1,42,1182
2015-12-29,2015-12-29,Aotizhongxin,night,253.5,265.0,114.5,13.0,-3.4,1.0,38,1183
2015-12-29,2015-12-29,Changping,afternoon,140.0,193.0,103.0,10.0,2.5,1.4,39,1184
2015-12-29,2015-12-29,Changping,evening,175.5,214.0,105.0,5.0,-1.5,1.2,42,1185
2015-12-29,2015-12-29,Changping,morning,97.0,128.0,83.0,4.0,-2.8,1.1,41,1186
2015-12-29,2015-12-29,Changping,night,113.5,125.0,89.5,2.0,-3.4,1.1,40,1187
2016-01-05,2016-01-05,Aotizhongxin,afternoon,13.0,24.0,21.0,60.0,0.3,2.2,41,1188
2016-01-05,2016-01-05,Aotizhongxin,evening,36.0,65.0,72.5,21.0,-3.1,2.1,42,1189
2016-01-05,2016-01-05,Aotizhongxin,morning,15.0,25.0,39.0,36.5,-6.0,2.2,42,1190
2016-01-05,2016-01-05,Aotizhongxin,night,14.0,31.0,31.0,43.0,-5.4,2.0,39,1191
2016-01-05,2016-01-05,Changping,afternoon,13.0,38.5,40.5,45.5,0.8500000000000001,4.0,40,1192
2016-01-05,2016-01-05,Changping,evening,20.0,37.5,39.0,37.5,-2.4,1.85,42,1193
2016-01-05,2016-01-05,Changping,morning,17.0,29.5,35.5,34.0,-4.7,2.25,42,1194
2016-01-05,2016-01-05,Changping,night,16.0,26.0,32.0,34.5,-5.25,1.65,42,1195
2016-01-12,2016-01-12,Aotizhongxin,afternoon,17.0,63.0,23.0,58.0,-1.8,2.9,41,1196
2016-01-12,2016-01-12,Aotizhongxin,evening,38.5,76.5,88.0,10.5,-3.0,1.65,42,1197
2016-01-12,2016-01-12,Aotizhongxin,morning,18.5,45.5,42.0,41.0,-6.65,1.45,42,1198
2016-01-12,2016-01-12,Aotizhongxin,night,29.0,53.0,55.0,24.5,-5.35,1.85,38,1199
2016-01-12,2016-01-12,Changping,afternoon,15.5,63.5,45.5,48.0,-0.7,4.75,42,1200
2016-01-12,2016-01-12,Changping,evening,34.5,53.0,56.0,27.5,-3.4,1.55,42,1201
2016-01-12,2016-01-12,Changping,morning,18.0,49.5,36.5,44.0,-5.15,1.9,42,1202
2016-01-12,2016-01-12,Changping,night,23.5,33.5,40.5,32.0,-4.3,2.1500000000000004,42,1203
2016-01-19,2016-01-19,Aotizhongxin,afternoon,15.0,63.0,13.0,63.0,-4.65,3.05,42,1204
2016-01-19,2016-01-19,Aotizhongxin,evening,42.0,83.5,67.0,12.5,-6.55,1.5,42,1205
2016-01-19,2016-01-19,Aotizhongxin,morning,14.5,35.0,36.0,47.5,-9.6,2.55,42,1206
2016-01-19,2016-01-19,Aotizhongxin,night,16.0,48.5,43.5,32.0,-8.8,1.7,38,1207
2016-01-19,2016-01-19,Changping,afternoon,15.0,44.0,29.0,48.0,-4.3,4.7,39,1208
2016-01-19,2016-01-19,Changping,evening,24.5,68.5,47.5,36.5,-5.4,2.6500000000000004,42,1209
2016-01-19,2016-01-19,Changping,morning,16.0,82.5,27.5,46.0,-10.35,3.35,42,1210
2016-01-19,2016-01-19,Changping,night,13.0,65.5,29.0,34.0,-8.85,2.55,42,1211
2016-01-26,2016-01-26,Aotizhongxin,afternoon,29.5,37.0,28.5,59.5,0.75,2.6,34,1212
2016-01-26,2016-01-26,Aotizhongxin,evening,41.0,68.0,39.5,24.5,-3.0999999999999996,1.7,36,1213
2016-01-26,2016-01-26,Aotizhongxin,morning,29.0,55.0,33.0,24.0,-6.0,2.1,31,1214
2016-01-26,2016-01-26,Aotizhongxin,night,32.0,53.0,37.0,29.0,-5.3,1.6,33,1215
2016-01-26,2016-01-26,Changping,afternoon,24.0,46.5,50.5,48.5,0.65,2.55,40,1216
2016-01-26,2016-01-26,Changping,evening,49.5,65.5,67.5,24.0,-3.45,1.5,42,1217
2016-01-26,2016-01-26,Changping,morning,27.0,57.0,50.0,30.0,-5.7,1.5,41,1218
2016-01-26,2016-01-26,Changping,night,30.5,52.0,52.0,18.5,-6.25,1.4,42,1219
2016-02-02,2016-02-02,Aotizhongxin,afternoon,16.0,28.0,10.0,81.0,5.0,3.05,42,1220
2016-02-02,2016-02-02,Aotizhongxin,evening,22.0,47.0,33.0,57.0,1.15,1.6,42,1221
2016-02-02,2016-02-02,Aotizhongxin,morning,16.0,27.0,32.5,49.5,-1.95,1.5,42,1222
2016-02-02,2016-02-02,Aotizhongxin,night,16.5,24.0,27.0,51.0,-2.1500000000000004,1.3,38,1223
2016-02-02,2016-02-02,Changping,afternoon,12.5,27.5,37.0,64.0,5.35,4.6,42,1224
2016-02-02,2016-02-02,Changping,evening,18.0,36.0,32.0,59.0,1.45,1.8,42,1225
2016-02-02,2016-02-02,Changping,morning,15.0,36.5,37.0,53.0,-0.9,2.7,42,1226
2016-02-02,2016-02-02,Changping,night,12.0,22.0,29.0,52.0,-2.3,1.5,39,1227
2016-02-09,2016-02-09,Aotizhongxin,afternoon,45.5,61.0,25.5,65.5,5.95,2.4,42,1228
2016-02-09,2016-02-09,Aotizhongxin,evening,62.5,101.5,26.5,57.0,2.2,1.95,42,1229
2016-02-09,2016-02-09,Aotizhongxin,morning,16.0,27.0,33.5,43.0,0.65,1.45,42,1230
2016-02-09,2016-02-09,Aotizhongxin,night,30.0,37.5,34.0,37.0,-0.3,1.5,38,1231
2016-02-09,2016-02-09,Changping,afternoon,29.0,52.5,52.0,55.5,6.0,2.1,42,1232
2016-02-09,2016-02-09,Changping,evening,48.5,100.0,37.5,50.0,3.5,2.25,42,1233
2016-02-09,2016-02-09,Changping,morning,45.0,51.0,58.5,26.0,0.2,1.6,42,1234
2016-02-09,2016-02-09,Changping,night,20.0,30.5,37.0,31.5,0.8500000000000001,1.7,42,1235
2016-02-16,2016-02-16,Aotizhongxin,afternoon,17.0,35.0,8.0,84.0,6.4,4.4,39,1236
2016-02-16,2016-02-16,Aotizhongxin,evening,20.0,44.0,37.5,56.5,3.3499999999999996,2.2,42,1237
2016-02-16,2016-02-16,Aotizhongxin,morning,18.0,36.0,41.0,41.0,1.3,2.2,41,1238
2016-02-16,2016-02-16,Aotizhongxin,night,18.0,39.0,29.0,50.0,-0.9,1.3,39,1239
2016-02-16,2016-02-16,Changping,afternoon,13.0,39.0,37.0,64.0,6.8,4.75,42,1240
2016-02-16,2016-02-16,Changping,evening,23.0,42.5,29.0,55.0,2.6500000000000004,1.85,42,1241
2016-02-16,2016-02-16,Changping,morning,22.0,55.0,57.0,43.0,0.9,3.6,41,1242
2016-02-16,2016-02-16,Changping,night,17.0,43.5,32.5,44.0,1.1,1.4,42,1243
2016-02-23,2016-02-23,Aotizhongxin,afternoon,27.5,45.0,22.5,76.0,4.95,2.75,42,1244
2016-02-23,2016-02-23,Aotizhongxin,evening,18.5,50.0,25.5,62.0,3.2,2.5,42,1245
2016-02-23,2016-02-23,Aotizhongxin,morning,18.5,28.0,34.0,43.0,-1.05,1.5,42,1246
2016-02-23,2016-02-23,Aotizhongxin,night,15.0,28.5,27.5,51.0,-0.2,1.5,38,1247
2016-02-23,2016-02-23,Changping,afternoon,23.0,58.0,49.0,63.0,5.8,3.4,37,1248
2016-02-23,2016-02-23,Changping,evening,17.5,38.0,37.0,52.0,1.7,1.95,42,1249
2016-02-23,2016-02-23,Changping,morning,19.0,34.5,50.0,31.5,-1.5,1.6,42,1250
2016-02-23,2016-02-23,Changping,night,16.5,29.5,34.5,34.5,-2.8,1.55,42,1251
2016-03-01,2016-03-01,Aotizhongxin,afternoon,112.5,226.5,68.5,54.5,10.2,1.85,42,1252
2016-03-01,2016-03-01,Aotizhongxin,evening,133.5,223.0,82.0,23.0,6.8,1.15,42,1253
2016-03-01,2016-03-01,Aotizhongxin,morning,125.0,196.5,66.5,18.5,4.9,1.4,42,1254
2016-03-01,2016-03-01,Aotizhongxin,night,134.0,251.0,78.0,7.0,2.2,1.1,39,1255
2016-03-01,2016-03-01,Changping,afternoon,99.5,224.5,92.0,48.5,10.25,1.75,38,1256
2016-03-01,2016-03-01,Changping,evening,108.5,175.5,104.5,32.0,7.25,1.25,42,1257
2016-03-01,2016-03-01,Changping,morning,88.0,188.0,86.0,10.0,4.8,1.3,41,1258
2016-03-01,2016-03-01,Changping,night,81.0,145.5,70.0,13.0,2.9,1.3,42,1259
2016-03-08,2016-03-08,Aotizhongxin,afternoon,21.0,46.0,9.0,86.0,7.55,3.0,36,1260
2016-03-08,2016-03-08,Aotizhongxin,evening,32.0,90.0,38.0,61.5,5.25,2.5,36,1261
2016-03-08,2016-03-08,Aotizhongxin,morning,15.0,36.5,21.0,59.5,0.6000000000000001,2.5,34,1262
2016-03-08,2016-03-08,Aotizhongxin,night,17.0,65.5,34.0,46.5,0.30000000000000004,2.25,32,1263
2016-03-08,2016-03-08,Changping,afternoon,13.0,41.0,41.0,61.0,7.6,3.6,39,1264
2016-03-08,2016-03-08,Changping,evening,21.5,81.5,42.5,50.5,3.45,1.45,42,1265
2016-03-08,2016-03-08,Changping,morning,12.5,32.0,40.0,47.5,0.8500000000000001,1.9,42,1266
2016-03-08,2016-03-08,Changping,night,11.5,38.5,23.0,44.5,-0.6499999999999999,1.95,42,1267
2016-03-15,2016-03-15,Aotizhongxin,afternoon,136.5,195.0,35.5,95.5,16.25,2.3499999999999996,38,1268
2016-03-15,2016-03-15,Aotizhongxin,evening,136.5,252.0,57.5,59.0,12.850000000000001,1.1,40,1269
2016-03-15,2016-03-15,Aotizhongxin,morning,135.0,220.0,58.5,13.5,8.350000000000001,1.2,40,1270
2016-03-15,2016-03-15,Aotizhongxin,night,141.0,251.0,56.0,12.0,7.4,1.2,39,1271
2016-03-15,2016-03-15,Changping,afternoon,100.0,165.0,76.5,81.5,16.0,2.1,40,1272
2016-03-15,2016-03-15,Changping,evening,102.5,194.5,77.5,48.5,12.149999999999999,1.3,42,1273
2016-03-15,2016-03-15,Changping,morning,91.0,160.0,87.0,11.0,7.2,1.1,41,1274
2016-03-15,2016-03-15,Changping,night,57.0,98.0,51.0,21.0,5.95,1.2,42,1275
2016-03-22,2016-03-22,Aotizhongxin,afternoon,14.0,21.0,9.0,101.0,14.6,2.4,41,1276
2016-03-22,2016-03-22,Aotizhongxin,evening,21.0,68.0,35.0,67.0,13.2,2.4,41,1277
2016-03-22,2016-03-22,Aotizhongxin,morning,11.0,34.0,37.0,46.0,10.3,2.1,41,1278
2016-03-22,2016-03-22,Aotizhongxin,night,15.5,30.0,55.5,27.5,8.55,1.3,38,1279
2016-03-22,2016-03-22,Changping,afternoon,10.5,28.0,26.0,77.5,15.5,3.1,42,1280
2016-03-22,2016-03-22,Changping,evening,13.0,30.0,25.0,73.0,12.6,2.1,41,1281
2016-03-22,2016-03-22,Changping,morning,10.0,27.0,32.0,53.0,10.35,1.75,42,1282
2016-03-22,2016-03-22,Changping,night,10.0,20.0,18.5,45.5,8.149999999999999,1.3,40,1283
2016-03-29,2016-03-29,Aotizhongxin,afternoon,19.0,68.5,14.5,101.0,19.85,3.1,42,1284
2016-03-29,2016-03-29,Aotizhongxin,evening,41.5,124.0,26.0,85.0,17.15,3.2,42,1285
2016-03-29,2016-03-29,Aotizhongxin,morning,13.0,43.0,35.5,42.0,14.45,1.55,42,1286
2016-03-29,2016-03-29,Aotizhongxin,night,10.0,38.0,28.0,58.0,12.9,1.7,39,1287
2016-03-29,2016-03-29,Changping,afternoon,15.0,62.0,30.5,74.0,19.5,4.05,36,1288
2016-03-29,2016-03-29,Changping,evening,29.0,84.0,36.0,74.0,16.0,2.2,41,1289
2016-03-29,2016-03-29,Changping,morning,16.0,55.5,46.0,36.0,13.6,1.5,40,1290
2016-03-29,2016-03-29,Changping,night,7.5,25.5,18.0,49.0,11.7,1.35,42,1291
2016-04-05,2016-04-05,Aotizhongxin,afternoon,53.0,149.0,24.0,107.0,21.1,3.5,31,1292
2016-04-05,2016-04-05,Aotizhongxin,evening,58.0,170.0,35.0,79.0,16.3,3.0,35,1293
2016-04-05,2016-04-05,Aotizhongxin,morning,87.0,122.0,53.0,40.0,13.7,1.8,33,1294
2016-04-05,2016-04-05,Aotizhongxin,night,61.0,125.5,42.5,51.0,11.95,1.2,32,1295
2016-04-05,2016-04-05,Changping,afternoon,45.5,181.0,42.0,85.0,20.8,3.25,40,1296
2016-04-05,2016-04-05,Changping,evening,46.0,159.0,48.0,71.0,15.6,2.3,41,1297
2016-04-05,2016-04-05,Changping,morning,36.0,119.0,61.0,33.0,13.75,2.2,42,1298
2016-04-05,2016-04-05,Changping,night,33.5,101.5,37.5,32.0,11.05,1.3,42,1299
2016-04-12,2016-04-12,Aotizhongxin,afternoon,20.5,82.5,13.0,103.0,19.15,3.1500000000000004,42,1300
2016-04-12,2016-04-12,Aotizhongxin,evening,21.5,79.5,22.5,81.5,16.85,2.6,42,1301
2016-04-12,2016-04-12,Aotizhongxin,morning,42.0,80.0,29.0,43.0,13.6,1.7,41,1302
2016-04-12,2016-04-12,Aotizhongxin,night,27.0,75.0,28.0,43.0,12.0,1.7,39,1303
2016-04-12,2016-04-12,Changping,afternoon,17.5,61.5,24.0,75.0,19.0,3.8,42,1304
2016-04-12,2016-04-12,Changping,evening,21.0,79.5,32.5,64.0,16.200000000000003,2.3,42,1305
2016-04-12,2016-04-12,Changping,morning,31.5,73.5,36.5,46.0,13.75,1.75,42,1306
2016-04-12,2016-04-12,Changping,night,27.5,51.5,29.5,29.0,12.0,1.7000000000000002,42,1307
2016-04-19,2016-04-19,Aotizhongxin,afternoon,80.0,103.0,20.0,118.0,23.9,2.6,41,1308
2016-04-19,2016-04-19,Aotizhongxin,evening,65.0,107.0,34.0,100.5,20.7,2.55,42,1309
2016-04-19,2016-04-19,Aotizhongxin,morning,73.0,100.5,35.0,47.5,16.549999999999997,1.5,42,1310
2016-04-19,2016-04-19,Aotizhongxin,night,51.0,92.0,44.0,43.0,13.1,1.4,37,1311
2016-04-19,2016-04-19,Changping,afternoon,81.5,108.0,37.5,85.5,24.1,2.75,36,1312
